
1777616.00,-45.44,45.33,19/3/2010 12:24:00,17,186.00,3.00

1777876.00,-45.44,45.28,19/3/2010 13:24:00,17,200.00,5.00

1778116.00,-45.44,45.23,19/3/2010 14:25:00,17,358.00,0.00

1778376.00,-45.44,45.17,19/3/2010 15:26:00,17,197.00,3.00

1778556.00,-45.44,45.12,19/3/2010 16:26:00,17,185.00,3.00

1778816.00,-45.46,45.07,19/3/2010 17:26:00,17,217.00,3.00

1779036.00,-45.49,45.03,19/3/2010 18:27:00,17,206.00,3.00

1779276.00,-45.52,44.98,19/3/2010 19:27:00,17,207.00,1.00

1779496.00,-45.48,44.96,19/3/2010 20:28:00,17,164.00,7.00

